dataset,circuit,canonical_sha256,qubits,gates_1q,gates_2q,M1__status,M1__valid,M1__N,M1__valid_over_N,M1__fidelity_valid,M1__fidelity_N,M1__log_fidelity,M1__fidelity,M1__fidelity_ood,M1__transfers,M1__idle_exposures,M1__move_batches,M1__move_time_us,M1__algorithm_time_s,M1__input_sha256,M1__gate_ledger_sha256,M1__log_atom_transfer,M1__log_idle_excitation,M1__log_coherence_linear,M1__forecast_weighted_negative_log_fidelity_total,M1__forecast_prediction_hits,M1__forecast_prediction_opportunities,M1__forecast_predicted_reentries,M1__forecast_realized_reentries,M1__initial_placement_s,M1__transition_decision_s,M1__problem_preparation_s,M1__search_kernel_s,M1__result_commit_s,M1__routing_s,M1__return_match_s,M1__forecast_s,M2__status,M2__valid,M2__N,M2__valid_over_N,M2__fidelity_valid,M2__fidelity_N,M2__log_fidelity,M2__fidelity,M2__fidelity_ood,M2__transfers,M2__idle_exposures,M2__move_batches,M2__move_time_us,M2__algorithm_time_s,M2__input_sha256,M2__gate_ledger_sha256,M2__log_atom_transfer,M2__log_idle_excitation,M2__log_coherence_linear,M2__forecast_weighted_negative_log_fidelity_total,M2__forecast_prediction_hits,M2__forecast_prediction_opportunities,M2__forecast_predicted_reentries,M2__forecast_realized_reentries,M2__initial_placement_s,M2__transition_decision_s,M2__problem_preparation_s,M2__search_kernel_s,M2__result_commit_s,M2__routing_s,M2__return_match_s,M2__forecast_s,M3__status,M3__valid,M3__N,M3__valid_over_N,M3__fidelity_valid,M3__fidelity_N,M3__log_fidelity,M3__fidelity,M3__fidelity_ood,M3__transfers,M3__idle_exposures,M3__move_batches,M3__move_time_us,M3__algorithm_time_s,M3__input_sha256,M3__gate_ledger_sha256,M3__log_atom_transfer,M3__log_idle_excitation,M3__log_coherence_linear,M3__forecast_weighted_negative_log_fidelity_total,M3__forecast_prediction_hits,M3__forecast_prediction_opportunities,M3__forecast_predicted_reentries,M3__forecast_realized_reentries,M3__initial_placement_s,M3__transition_decision_s,M3__problem_preparation_s,M3__search_kernel_s,M3__result_commit_s,M3__routing_s,M3__return_match_s,M3__forecast_s,M4__status,M4__valid,M4__N,M4__valid_over_N,M4__fidelity_valid,M4__fidelity_N,M4__log_fidelity,M4__fidelity,M4__fidelity_ood,M4__transfers,M4__idle_exposures,M4__move_batches,M4__move_time_us,M4__algorithm_time_s,M4__input_sha256,M4__gate_ledger_sha256,M4__log_atom_transfer,M4__log_idle_excitation,M4__log_coherence_linear,M4__forecast_weighted_negative_log_fidelity_total,M4__forecast_prediction_hits,M4__forecast_prediction_opportunities,M4__forecast_predicted_reentries,M4__forecast_realized_reentries,M4__initial_placement_s,M4__transition_decision_s,M4__problem_preparation_s,M4__search_kernel_s,M4__result_commit_s,M4__routing_s,M4__return_match_s,M4__forecast_s,M1__seed_status,M1__protocol_warnings,M1__timing_semantics,M2__seed_status,M2__protocol_warnings,M2__timing_semantics,M3__seed_status,M3__protocol_warnings,M3__timing_semantics,M4__seed_status,M4__protocol_warnings,M4__timing_semantics
zac18,bv_n14_transpiled,a9f1ef0f566a3cc1a347e8cb7bf74983b239326618f114a908e46c6e37c67752,14,29,13,success,1,1,1/1,1,1,-0.1683324807506382,0.8450728175261345,False,56.0,0.0,26.0,2768.637261521812,5.0658735,a9f1ef0f566a3cc1a347e8cb7bf74983b239326618f114a908e46c6e37c67752,189177eedf2ad9a6eee59a32dfcc498c29868dd0b620ecb99e3cb4ca7ad6dda8,-0.05602801868067792,-0.0,-0.03844011310282679,,,,,,5.051004171,0.013297083,,0.0,,0.000889778,,,success,1,1,1/1,1,1,-0.16845482185462393,0.8449694367086806,False,56.0,0.0,26.0,2781.709238336421,0.005396,a9f1ef0f566a3cc1a347e8cb7bf74983b239326618f114a908e46c6e37c67752,189177eedf2ad9a6eee59a32dfcc498c29868dd0b620ecb99e3cb4ca7ad6dda8,-0.05602801868067792,-0.0,-0.03856245420681251,,,,,,,,,,,,,,success,3,3,3/3,3,3,-0.16343020071560924,0.8492257722841351,False,52.0,0.0,25.0,2668.1545391722416,1.635241083,a9f1ef0f566a3cc1a347e8cb7bf74983b239326618f114a908e46c6e37c67752,189177eedf2ad9a6eee59a32dfcc498c29868dd0b620ecb99e3cb4ca7ad6dda8,-0.05202601734634379,-0.0,-0.03753983440213196,0.0,,,,,1.479657333,0.131497375,0.019901833,0.057134458,0.022938626,0.002085209,0.000444176,6.9343e-05,success,3,3,3/3,3,3,-0.16340173516008066,0.8492499463115744,False,52.0,0.0,25.0,2665.112822177856,2.462009042,a9f1ef0f566a3cc1a347e8cb7bf74983b239326618f114a908e46c6e37c67752,189177eedf2ad9a6eee59a32dfcc498c29868dd0b620ecb99e3cb4ca7ad6dda8,-0.05202601734634379,-0.0,-0.037511368846603374,0.08581783882309331,,,,,1.467444625,0.969270875,0.019221832,0.893289918,0.024765208,0.002137899,0.000781663,0.437711326,"[{""run_id"":""zac18-bv_n14_transpiled-M1-s0-r0-a21fe3547fb4"",""seed"":0,""status"":""success""}]",[],"{""additive_wall_clock_stages"":[""initial_placement_s"",""problem_preparation_s"",""search_kernel_s"",""result_commit_s"",""routing_s""],""nested_fields_must_not_be_summed"":true,""nested_in_search_kernel"":[""return_match_s"",""forecast_s""],""transition_decision_s"":""reported_stage_not_added_to_full_compile""}","[{""run_id"":""zac18-bv_n14_transpiled-M2-raw-replay-20f6818af721"",""seed"":0,""status"":""success""}]",[],"{""additive_wall_clock_stages"":[""initial_placement_s"",""problem_preparation_s"",""search_kernel_s"",""result_commit_s"",""routing_s""],""nested_fields_must_not_be_summed"":true,""nested_in_search_kernel"":[""return_match_s"",""forecast_s""],""transition_decision_s"":""reported_stage_not_added_to_full_compile""}","[{""run_id"":""zac18-bv_n14_transpiled-M3-s0-r0-02d737689866"",""seed"":0,""status"":""success""},{""run_id"":""zac18-bv_n14_transpiled-M3-s1-r0-6912e211e047"",""seed"":1,""status"":""success""},{""run_id"":""zac18-bv_n14_transpiled-M3-s2-r0-7c9f87847f72"",""seed"":2,""status"":""success""}]",[],"{""additive_wall_clock_stages"":[""initial_placement_s"",""problem_preparation_s"",""search_kernel_s"",""result_commit_s"",""routing_s""],""nested_fields_must_not_be_summed"":true,""nested_in_search_kernel"":[""return_match_s"",""forecast_s""],""transition_decision_s"":""reported_stage_not_added_to_full_compile""}","[{""run_id"":""zac18-bv_n14_transpiled-M4-s0-r0-0fb9e21eb1c7"",""seed"":0,""status"":""success""},{""run_id"":""zac18-bv_n14_transpiled-M4-s1-r0-c3f26072e539"",""seed"":1,""status"":""success""},{""run_id"":""zac18-bv_n14_transpiled-M4-s2-r0-05230a8de80c"",""seed"":2,""status"":""success""}]",[],"{""additive_wall_clock_stages"":[""initial_placement_s"",""problem_preparation_s"",""search_kernel_s"",""result_commit_s"",""routing_s""],""nested_fields_must_not_be_summed"":true,""nested_in_search_kernel"":[""return_match_s"",""forecast_s""],""transition_decision_s"":""reported_stage_not_added_to_full_compile""}"
zac18,bv_n19_transpiled,ff087c43a47c1c89a5515728dba98c1a8254212cb63163c9c21d361c76c1a6ad,19,39,18,success,1,1,1/1,1,1,-0.25173001792049726,0.7774546085489721,False,76.0,0.0,37.0,3945.1610014409425,5.224954666,ff087c43a47c1c89a5515728dba98c1a8254212cb63163c9c21d361c76c1a6ad,f421a284b6da1bf61ac5066dad4e4ef834638d5de3c5670b476b8a92555b350b,-0.07603802535234862,-0.0,-0.0737644843932738,,,,,,5.204380989,0.018381625,,0.0,,0.001404285,,,success,1,1,1/1,1,1,-0.2500411941753283,0.7787687016761891,False,76.0,0.0,36.0,3812.3435303917854,0.006245334,ff087c43a47c1c89a5515728dba98c1a8254212cb63163c9c21d361c76c1a6ad,f421a284b6da1bf61ac5066dad4e4ef834638d5de3c5670b476b8a92555b350b,-0.07603802535234862,-0.0,-0.07207566064810482,,,,,,,,,,,,,,success,3,3,3/3,3,3,-0.24527567438084824,0.782488796391518,False,72.0,0.0,35.0,3749.1349104128603,1.694981208,ff087c43a47c1c89a5515728dba98c1a8254212cb63163c9c21d361c76c1a6ad,f421a284b6da1bf61ac5066dad4e4ef834638d5de3c5670b476b8a92555b350b,-0.07203602401801447,-0.0,-0.07131214218795891,0.0,,,,,1.492506417,0.177244333,0.044440832,0.065176877,0.03547525,0.003030539,0.000622163,9.604e-05,success,3,3,3/3,3,3,-0.24524900214731077,0.7825096673937727,False,72.0,0.0,35.0,3747.0370947516567,3.129863875,ff087c43a47c1c89a5515728dba98c1a8254212cb63163c9c21d361c76c1a6ad,f421a284b6da1bf61ac5066dad4e4ef834638d5de3c5670b476b8a92555b350b,-0.07203602401801447,-0.0,-0.07128546995442145,0.2069114687780513,,,,,1.488279708,1.612362959,0.04289338,1.499625,0.037292542,0.003237009,0.001144284,0.783933845,"[{""run_id"":""zac18-bv_n19_transpiled-M1-s0-r0-557c8dbf6adb"",""seed"":0,""status"":""success""}]",[],"{""additive_wall_clock_stages"":[""initial_placement_s"",""problem_preparation_s"",""search_kernel_s"",""result_commit_s"",""routing_s""],""nested_fields_must_not_be_summed"":true,""nested_in_search_kernel"":[""return_match_s"",""forecast_s""],""transition_decision_s"":""reported_stage_not_added_to_full_compile""}","[{""run_id"":""zac18-bv_n19_transpiled-M2-raw-replay-ce7d8771692a"",""seed"":0,""status"":""success""}]",[],"{""additive_wall_clock_stages"":[""initial_placement_s"",""problem_preparation_s"",""search_kernel_s"",""result_commit_s"",""routing_s""],""nested_fields_must_not_be_summed"":true,""nested_in_search_kernel"":[""return_match_s"",""forecast_s""],""transition_decision_s"":""reported_stage_not_added_to_full_compile""}","[{""run_id"":""zac18-bv_n19_transpiled-M3-s0-r0-982d26fc4352"",""seed"":0,""status"":""success""},{""run_id"":""zac18-bv_n19_transpiled-M3-s1-r0-9c54b2c4eece"",""seed"":1,""status"":""success""},{""run_id"":""zac18-bv_n19_transpiled-M3-s2-r0-ad06d13193a6"",""seed"":2,""status"":""success""}]",[],"{""additive_wall_clock_stages"":[""initial_placement_s"",""problem_preparation_s"",""search_kernel_s"",""result_commit_s"",""routing_s""],""nested_fields_must_not_be_summed"":true,""nested_in_search_kernel"":[""return_match_s"",""forecast_s""],""transition_decision_s"":""reported_stage_not_added_to_full_compile""}","[{""run_id"":""zac18-bv_n19_transpiled-M4-s0-r0-e9d61c7ca48c"",""seed"":0,""status"":""success""},{""run_id"":""zac18-bv_n19_transpiled-M4-s1-r0-885ca6f072c6"",""seed"":1,""status"":""success""},{""run_id"":""zac18-bv_n19_transpiled-M4-s2-r0-5e9fa189bbcf"",""seed"":2,""status"":""success""}]",[],"{""additive_wall_clock_stages"":[""initial_placement_s"",""problem_preparation_s"",""search_kernel_s"",""result_commit_s"",""routing_s""],""nested_fields_must_not_be_summed"":true,""nested_in_search_kernel"":[""return_match_s"",""forecast_s""],""transition_decision_s"":""reported_stage_not_added_to_full_compile""}"
zac18,bv_n30_transpiled,58a8fb4a501fe149a264a128891f77ec760f078cd053bfd81168637de4c8f191,30,39,18,success,1,1,1/1,1,1,-0.298091777808285,0.7422332160838934,False,76.0,0.0,37.0,4065.852772306838,3.400071042,58a8fb4a501fe149a264a128891f77ec760f078cd053bfd81168637de4c8f191,baa4e7ee423f5e9b5e876399b3bfd5b2f4c2e35f58c294132897068e8a5658f6,-0.07603802535234862,-0.0,-0.12012624428106154,,,,,,3.376625061,0.020813,,0.0,,0.001183033,,,success,1,1,1/1,1,1,-0.29928582362630657,0.7413474845235002,False,76.0,0.0,36.0,4125.315297348518,0.006020833,58a8fb4a501fe149a264a128891f77ec760f078cd053bfd81168637de4c8f191,baa4e7ee423f5e9b5e876399b3bfd5b2f4c2e35f58c294132897068e8a5658f6,-0.07603802535234862,-0.0,-0.12132029009908311,,,,,,,,,,,,,,success,3,3,3/3,3,3,-0.2898743300224668,0.7483576077531813,False,72.0,0.0,35.0,3853.9080872106674,1.428948584,58a8fb4a501fe149a264a128891f77ec760f078cd053bfd81168637de4c8f191,baa4e7ee423f5e9b5e876399b3bfd5b2f4c2e35f58c294132897068e8a5658f6,-0.07203602401801447,-0.0,-0.11591079782957751,0.0,,,,,1.203299333,0.200435541,0.03157883,0.080019,0.038250292,0.003299952,0.000616408,9.6238e-05,success,3,3,3/3,3,3,-0.2898743300224668,0.7483576077531813,False,72.0,0.0,35.0,3853.9080872106674,3.57709925,58a8fb4a501fe149a264a128891f77ec760f078cd053bfd81168637de4c8f191,baa4e7ee423f5e9b5e876399b3bfd5b2f4c2e35f58c294132897068e8a5658f6,-0.07203602401801447,-0.0,-0.11591079782957751,0.27524829252071653,,,,,1.227312958,2.3248675,0.029663209,2.205530457,0.040374127,0.003264427,0.00112838,0.951902756,"[{""run_id"":""zac18-bv_n30_transpiled-M1-s0-r0-fa330cf93781"",""seed"":0,""status"":""success""}]",[],"{""additive_wall_clock_stages"":[""initial_placement_s"",""problem_preparation_s"",""search_kernel_s"",""result_commit_s"",""routing_s""],""nested_fields_must_not_be_summed"":true,""nested_in_search_kernel"":[""return_match_s"",""forecast_s""],""transition_decision_s"":""reported_stage_not_added_to_full_compile""}","[{""run_id"":""zac18-bv_n30_transpiled-M2-raw-replay-faf9c929dd66"",""seed"":0,""status"":""success""}]",[],"{""additive_wall_clock_stages"":[""initial_placement_s"",""problem_preparation_s"",""search_kernel_s"",""result_commit_s"",""routing_s""],""nested_fields_must_not_be_summed"":true,""nested_in_search_kernel"":[""return_match_s"",""forecast_s""],""transition_decision_s"":""reported_stage_not_added_to_full_compile""}","[{""run_id"":""zac18-bv_n30_transpiled-M3-s0-r0-87240d657b3a"",""seed"":0,""status"":""success""},{""run_id"":""zac18-bv_n30_transpiled-M3-s1-r0-563c3e4269a6"",""seed"":1,""status"":""success""},{""run_id"":""zac18-bv_n30_transpiled-M3-s2-r0-a3023544da16"",""seed"":2,""status"":""success""}]",[],"{""additive_wall_clock_stages"":[""initial_placement_s"",""problem_preparation_s"",""search_kernel_s"",""result_commit_s"",""routing_s""],""nested_fields_must_not_be_summed"":true,""nested_in_search_kernel"":[""return_match_s"",""forecast_s""],""transition_decision_s"":""reported_stage_not_added_to_full_compile""}","[{""run_id"":""zac18-bv_n30_transpiled-M4-s0-r0-3b4d6e5a716a"",""seed"":0,""status"":""success""},{""run_id"":""zac18-bv_n30_transpiled-M4-s1-r0-77557a1ad578"",""seed"":1,""status"":""success""},{""run_id"":""zac18-bv_n30_transpiled-M4-s2-r0-b6ef31c713fa"",""seed"":2,""status"":""success""}]",[],"{""additive_wall_clock_stages"":[""initial_placement_s"",""problem_preparation_s"",""search_kernel_s"",""result_commit_s"",""routing_s""],""nested_fields_must_not_be_summed"":true,""nested_in_search_kernel"":[""return_match_s"",""forecast_s""],""transition_decision_s"":""reported_stage_not_added_to_full_compile""}"
zac18,bv_n70_transpiled,b0b7114a0df2cf06b93931990669c2490dfc66245eaaed7ea956f3a4fb02967a,70,75,36,success,1,1,1/1,1,1,-0.9640488037022951,0.38134576195499925,False,160.0,0.0,73.0,9053.145654620213,3.052827208,b0b7114a0df2cf06b93931990669c2490dfc66245eaaed7ea956f3a4fb02967a,d5ebd5a9418f89845ac438a33f6383df2a0bd49a043965c14e807b1d77d7d3fa,-0.1600800533733655,-0.0,-0.6010138690061858,,,,,,2.994438887,0.054044542,,0.0,,0.0025599,,,success,1,1,1/1,1,1,-0.9461604051699807,0.38822880670334686,False,168.0,0.0,76.0,8452.663978587909,0.012428708,b0b7114a0df2cf06b93931990669c2490dfc66245eaaed7ea956f3a4fb02967a,d5ebd5a9418f89845ac438a33f6383df2a0bd49a043965c14e807b1d77d7d3fa,-0.16808405604203377,-0.0,-0.5751214678052031,,,,,,,,,,,,,,success,3,3,3/3,3,3,-0.9648044462584978,0.3810577097146105,False,146.0,0.0,72.0,9311.75097816704,1.740202833,b0b7114a0df2cf06b93931990669c2490dfc66245eaaed7ea956f3a4fb02967a,d5ebd5a9418f89845ac438a33f6383df2a0bd49a043965c14e807b1d77d7d3fa,-0.146073048703196,-0.0,-0.615776516232558,0.0,,,,,1.1676935,0.538799416,0.110897877,0.268638755,0.11100325,0.009141922,0.00125063,0.00016312,success,3,3,3/3,3,3,-0.9740874087803668,0.3775367331081053,False,154.0,6.0,75.0,9333.590220801212,13.0481745,b0b7114a0df2cf06b93931990669c2490dfc66245eaaed7ea956f3a4fb02967a,d5ebd5a9418f89845ac438a33f6383df2a0bd49a043965c14e807b1d77d7d3fa,-0.15407705137186428,-0.01501878130871086,-0.6020366947770479,1.093332574416443,,,,,1.155440459,11.856871875,0.085384004,11.600142957,0.117139456,0.010097742,0.003035632,6.107630989,"[{""run_id"":""zac18-bv_n70_transpiled-M1-s0-r0-0305c83a7290"",""seed"":0,""status"":""success""}]",[],"{""additive_wall_clock_stages"":[""initial_placement_s"",""problem_preparation_s"",""search_kernel_s"",""result_commit_s"",""routing_s""],""nested_fields_must_not_be_summed"":true,""nested_in_search_kernel"":[""return_match_s"",""forecast_s""],""transition_decision_s"":""reported_stage_not_added_to_full_compile""}","[{""run_id"":""zac18-bv_n70_transpiled-M2-raw-replay-5b87443ac088"",""seed"":0,""status"":""success""}]",[],"{""additive_wall_clock_stages"":[""initial_placement_s"",""problem_preparation_s"",""search_kernel_s"",""result_commit_s"",""routing_s""],""nested_fields_must_not_be_summed"":true,""nested_in_search_kernel"":[""return_match_s"",""forecast_s""],""transition_decision_s"":""reported_stage_not_added_to_full_compile""}","[{""run_id"":""zac18-bv_n70_transpiled-M3-s0-r0-61b25540530f"",""seed"":0,""status"":""success""},{""run_id"":""zac18-bv_n70_transpiled-M3-s1-r0-00fb34902783"",""seed"":1,""status"":""success""},{""run_id"":""zac18-bv_n70_transpiled-M3-s2-r0-d8835f5b68c3"",""seed"":2,""status"":""success""}]",[],"{""additive_wall_clock_stages"":[""initial_placement_s"",""problem_preparation_s"",""search_kernel_s"",""result_commit_s"",""routing_s""],""nested_fields_must_not_be_summed"":true,""nested_in_search_kernel"":[""return_match_s"",""forecast_s""],""transition_decision_s"":""reported_stage_not_added_to_full_compile""}","[{""run_id"":""zac18-bv_n70_transpiled-M4-s0-r0-cadd0038d3a0"",""seed"":0,""status"":""success""},{""run_id"":""zac18-bv_n70_transpiled-M4-s1-r0-2e0b9bb8a0de"",""seed"":1,""status"":""success""},{""run_id"":""zac18-bv_n70_transpiled-M4-s2-r0-27cfe8e7e62f"",""seed"":2,""status"":""success""}]",[],"{""additive_wall_clock_stages"":[""initial_placement_s"",""problem_preparation_s"",""search_kernel_s"",""result_commit_s"",""routing_s""],""nested_fields_must_not_be_summed"":true,""nested_in_search_kernel"":[""return_match_s"",""forecast_s""],""transition_decision_s"":""reported_stage_not_added_to_full_compile""}"
zac18,cat_n22_transpiled,db18092cb4f75992883d38c951468535ffe87a4953127995ec4c404b63a4671a,22,43,21,success,1,1,1/1,1,1,-0.28907146487412205,0.748958679252337,False,88.0,0.0,43.0,4597.827401074167,6.419371708,db18092cb4f75992883d38c951468535ffe87a4953127995ec4c404b63a4671a,63643a5bfaf44d19c5aab14a001fb60f52e162cc723b7d7c40be8ac1745e288f,-0.08804402935535102,-0.0,-0.08286212183725532,,,,,,6.395097256,0.021856458,,0.0,,0.001521587,,,success,1,1,1/1,1,1,-0.30282444334536485,0.7387287737394874,False,88.0,0.0,42.0,4491.71336731659,0.007379667,db18092cb4f75992883d38c951468535ffe87a4953127995ec4c404b63a4671a,63643a5bfaf44d19c5aab14a001fb60f52e162cc723b7d7c40be8ac1745e288f,-0.08804402935535102,-0.0,-0.09661510030849814,,,,,,,,,,,,,,success,3,3,3/3,3,3,-0.28373115182212305,0.7529690518541693,False,84.0,0.0,41.0,4504.191853758304,2.088886375,db18092cb4f75992883d38c951468535ffe87a4953127995ec4c404b63a4671a,63643a5bfaf44d19c5aab14a001fb60f52e162cc723b7d7c40be8ac1745e288f,-0.08404202802101689,-0.0,-0.08152381011959049,0.0,,,,,1.778609209,0.283607667,0.054797795,0.150819541,0.044031667,0.003984451,0.000750457,0.000581006,success,3,3,3/3,3,3,-0.28198557107220723,0.754284567972137,False,84.0,0.0,41.0,4385.610496188305,3.969236,db18092cb4f75992883d38c951468535ffe87a4953127995ec4c404b63a4671a,63643a5bfaf44d19c5aab14a001fb60f52e162cc723b7d7c40be8ac1745e288f,-0.08404202802101689,-0.0,-0.07977822936967463,0.22671448332936553,,,,,1.732154208,2.2108125,0.051226832,2.079438583,0.045256664,0.003707409,0.001319393,1.016969257,"[{""run_id"":""zac18-cat_n22_transpiled-M1-s0-r0-0f242d600522"",""seed"":0,""status"":""success""}]",[],"{""additive_wall_clock_stages"":[""initial_placement_s"",""problem_preparation_s"",""search_kernel_s"",""result_commit_s"",""routing_s""],""nested_fields_must_not_be_summed"":true,""nested_in_search_kernel"":[""return_match_s"",""forecast_s""],""transition_decision_s"":""reported_stage_not_added_to_full_compile""}","[{""run_id"":""zac18-cat_n22_transpiled-M2-raw-replay-89d89d8b4c3c"",""seed"":0,""status"":""success""}]",[],"{""additive_wall_clock_stages"":[""initial_placement_s"",""problem_preparation_s"",""search_kernel_s"",""result_commit_s"",""routing_s""],""nested_fields_must_not_be_summed"":true,""nested_in_search_kernel"":[""return_match_s"",""forecast_s""],""transition_decision_s"":""reported_stage_not_added_to_full_compile""}","[{""run_id"":""zac18-cat_n22_transpiled-M3-s0-r0-756f7f12fd7f"",""seed"":0,""status"":""success""},{""run_id"":""zac18-cat_n22_transpiled-M3-s1-r0-3dc9682bf052"",""seed"":1,""status"":""success""},{""run_id"":""zac18-cat_n22_transpiled-M3-s2-r0-ab0dd5db41d5"",""seed"":2,""status"":""success""}]",[],"{""additive_wall_clock_stages"":[""initial_placement_s"",""problem_preparation_s"",""search_kernel_s"",""result_commit_s"",""routing_s""],""nested_fields_must_not_be_summed"":true,""nested_in_search_kernel"":[""return_match_s"",""forecast_s""],""transition_decision_s"":""reported_stage_not_added_to_full_compile""}","[{""run_id"":""zac18-cat_n22_transpiled-M4-s0-r0-15bcfd59aa74"",""seed"":0,""status"":""success""},{""run_id"":""zac18-cat_n22_transpiled-M4-s1-r0-373b9a353d7c"",""seed"":1,""status"":""success""},{""run_id"":""zac18-cat_n22_transpiled-M4-s2-r0-3b3464855926"",""seed"":2,""status"":""success""}]",[],"{""additive_wall_clock_stages"":[""initial_placement_s"",""problem_preparation_s"",""search_kernel_s"",""result_commit_s"",""routing_s""],""nested_fields_must_not_be_summed"":true,""nested_in_search_kernel"":[""return_match_s"",""forecast_s""],""transition_decision_s"":""reported_stage_not_added_to_full_compile""}"
zac18,cat_n35_transpiled,7a6c0868d5e5299bb9152d872b95e55e6b2103d870f99ac53dcbcd1ab6718f7b,35,69,34,success,1,1,1/1,1,1,-0.5628382950739362,0.5695901026084134,False,140.0,0.0,69.0,8173.5688708148555,6.795634292,7a6c0868d5e5299bb9152d872b95e55e6b2103d870f99ac53dcbcd1ab6718f7b,2e096271cf9b2ee08e43f8bd2ad0c84f37d023fa47a609bccca854dd4ba71f72,-0.14007004670169482,-0.0,-0.23163872075059816,,,,,,6.750441074,0.041039625,,0.0,,0.002372503,,,success,1,1,1/1,1,1,-0.5912803169723632,0.5536180242396278,False,144.0,0.0,69.0,7499.4401077433085,0.01095925,7a6c0868d5e5299bb9152d872b95e55e6b2103d870f99ac53dcbcd1ab6718f7b,2e096271cf9b2ee08e43f8bd2ad0c84f37d023fa47a609bccca854dd4ba71f72,-0.14407204803602894,-0.0,-0.256078741314691,,,,,,,,,,,,,,success,3,3,3/3,3,3,-0.5495058720822131,0.5772349678352852,False,140.0,0.0,69.0,7605.840267039587,2.377119458,7a6c0868d5e5299bb9152d872b95e55e6b2103d870f99ac53dcbcd1ab6718f7b,2e096271cf9b2ee08e43f8bd2ad0c84f37d023fa47a609bccca854dd4ba71f72,-0.14007004670169482,-0.0,-0.21830629775887506,0.0,,,,,1.79693675,0.548528,0.079133913,0.326220129,0.088322578,0.006655455,0.001259364,0.000849003,success,3,3,3/3,3,3,-0.5589357278997203,0.5718173093308323,False,136.0,0.0,67.0,8176.08791803975,6.500439583,7a6c0868d5e5299bb9152d872b95e55e6b2103d870f99ac53dcbcd1ab6718f7b,2e096271cf9b2ee08e43f8bd2ad0c84f37d023fa47a609bccca854dd4ba71f72,-0.13606804536736067,-0.0,-0.2317381549107165,0.5777970936928292,,,,,1.803754375,4.652328916,0.071637208,4.441070168,0.089961414,0.006915808,0.002232332,2.155914154,"[{""run_id"":""zac18-cat_n35_transpiled-M1-s0-r0-0b1ca166e26e"",""seed"":0,""status"":""success""}]",[],"{""additive_wall_clock_stages"":[""initial_placement_s"",""problem_preparation_s"",""search_kernel_s"",""result_commit_s"",""routing_s""],""nested_fields_must_not_be_summed"":true,""nested_in_search_kernel"":[""return_match_s"",""forecast_s""],""transition_decision_s"":""reported_stage_not_added_to_full_compile""}","[{""run_id"":""zac18-cat_n35_transpiled-M2-raw-replay-4c8e542e1262"",""seed"":0,""status"":""success""}]",[],"{""additive_wall_clock_stages"":[""initial_placement_s"",""problem_preparation_s"",""search_kernel_s"",""result_commit_s"",""routing_s""],""nested_fields_must_not_be_summed"":true,""nested_in_search_kernel"":[""return_match_s"",""forecast_s""],""transition_decision_s"":""reported_stage_not_added_to_full_compile""}","[{""run_id"":""zac18-cat_n35_transpiled-M3-s0-r0-18fbf9dc7922"",""seed"":0,""status"":""success""},{""run_id"":""zac18-cat_n35_transpiled-M3-s1-r0-60941975725c"",""seed"":1,""status"":""success""},{""run_id"":""zac18-cat_n35_transpiled-M3-s2-r0-f25eedaa6d3e"",""seed"":2,""status"":""success""}]",[],"{""additive_wall_clock_stages"":[""initial_placement_s"",""problem_preparation_s"",""search_kernel_s"",""result_commit_s"",""routing_s""],""nested_fields_must_not_be_summed"":true,""nested_in_search_kernel"":[""return_match_s"",""forecast_s""],""transition_decision_s"":""reported_stage_not_added_to_full_compile""}","[{""run_id"":""zac18-cat_n35_transpiled-M4-s0-r0-3ff7e24063a6"",""seed"":0,""status"":""success""},{""run_id"":""zac18-cat_n35_transpiled-M4-s1-r0-e877846fe3f1"",""seed"":1,""status"":""success""},{""run_id"":""zac18-cat_n35_transpiled-M4-s2-r0-04f9ed36cb58"",""seed"":2,""status"":""success""}]",[],"{""additive_wall_clock_stages"":[""initial_placement_s"",""problem_preparation_s"",""search_kernel_s"",""result_commit_s"",""routing_s""],""nested_fields_must_not_be_summed"":true,""nested_in_search_kernel"":[""return_match_s"",""forecast_s""],""transition_decision_s"":""reported_stage_not_added_to_full_compile""}"
